postcode,loneliness_zscore
EH20 9LA,-1.148856683748281
EH21 7BP,1.6834455179096883
EH22 1AP,1.5181713337528344
EH22 1LX,-1.8973558966859225
EH22 4AA,-0.8100788050122909
EH23 4TP,0.7050341945068853
EH25 9NT,2.6694763801701593
EH26 8EZ,2.933259548496932
EH26 8LF,2.7439403074275344
EH28 8RH,-2.676797216827415
EH29 9AS,-3.238416113272816
EH3 5EU,3.906984051823083
EH3 6EH,1.39374499371075
EH3 7EB,3.8661952556851897
EH3 9HW,6.026010595650109
EH3 9QQ,0.269192050474808
EH30 9HA,0.5605693366997244
EH31 2HP,1.8459419498259277
EH32 0JU,3.5159563793182733
EH32 9QS,-2.913607336883262
EH33 2JX,0.7674723472305628
EH35 5AB,0.8634719146506223
EH37 5PP,-0.747808808862531
