postcode,loneliness_zscore
BT670DD,-1.8964657732930217
BT670LQ,1.2732894089586977
BT679AA,-1.2371603493404522
BT679BW,0.2284267568020253
BT696AF,0.9091765330881472
BT69DL,2.348186743148095
BT69EY,-1.8824084338511582
BT69HL,1.915070410118329
BT701HW,5.166199257948656
BT701HX,5.1613949395313705
BT702EY,-1.1840060934130783
BT714AU,0.3724774134512706
BT714LP,5.273046103063612
BT714LS,1.5758686264276935
BT715HY,0.7339971717306686
BT717SL,3.5734381213185915
BT71HH,-4.516469025180574
BT71JL,-3.1440580001090903
BT71NP,-7.152654664976062
BT72EB,7.3956149937641475
BT72GG,-2.0340024187843557
BT73GG,1.3882931680084143
BT73GR,1.7787489384508968
BT746NN,2.4429738470234206
BT750ND,2.5044702205160925
BT782BB,-1.3477435148755283
