iz11_code,loneliness_zscore,rank,deciles
S02002365,-1.6565462445552634,216.0,1
S02002366,-1.0103784261754887,444.0,3
S02002367,-0.1866391717499181,783.0,6
S02002368,0.2642616444462585,904.0,7
S02002369,0.447808724731027,955.0,7
S02002370,1.6426261696598934,1157.0,9
S02002371,0.17576236522137345,878.0,6
S02002372,0.7435274187611646,1030.0,8
S02002373,0.7102737253552096,1027.0,8
S02002374,0.6702374799892025,1018.0,7
S02002375,0.5218221520274621,976.0,7
S02002376,0.017782728420803858,839.0,6
S02002377,-0.7828165994761113,544.0,4
S02002378,-0.9752471178377823,457.0,3
S02002379,-0.23643600672395843,771.0,6
S02002380,-0.06027567081225532,818.0,6
S02002381,-0.16684261858826782,792.0,6
S02002382,-0.23150625074089365,773.0,6
S02002383,-0.10402777895177903,814.0,6
S02002384,0.6471269917437692,1010.0,7
S02002385,-0.3111682698171365,755.0,5
S02002386,-0.05638967026553439,821.0,6
S02002387,-0.18682101174996918,782.0,6
S02002388,-0.3882213570781468,730.0,5
S02002389,-0.6080405693153945,626.0,4
S02002390,-0.7327057598346787,567.0,4
S02002391,-0.6733906738387856,593.0,4
S02002392,-0.48331993398579837,685.0,5
S02002393,-0.76373434982024,551.0,4
S02002394,-0.573926168046248,639.0,4
S02002395,-1.099779991887064,411.0,3
S02002396,-1.1461519834159068,386.0,3
S02002397,-0.6750140197513552,591.0,4
S02002398,-0.7871010374697773,539.0,4
S02002399,-0.8136379448352613,529.0,4
S02002400,-0.8596122978921105,506.0,3
S02002401,-1.0118196494691138,443.0,3
S02002402,-1.1470018347778135,385.0,3
S02002403,-0.9511064224835092,465.0,3
S02002404,-0.969323055682953,459.0,3
S02002405,-1.4989491062924016,253.0,1
S02002406,-0.9143560657449121,481.0,3
S02002407,-2.103302375023987,113.0,0
S02002408,-2.0643897213205498,117.0,0
S02002409,-2.8616482551207287,33.0,0
S02002410,-3.2267479654310787,17.0,0
S02002411,-2.4891817403459546,52.0,0
S02002412,-2.3639087996459938,66.0,0
S02002413,-2.117058049681133,105.0,0
S02002414,-2.0611358806811504,119.0,0
S02002415,-1.9919697445648292,133.0,1
S02002416,-1.0435712303992881,432.0,3
S02002417,-0.7015337033398705,573.0,4
S02002418,-0.6062718550884234,628.0,4
S02002419,-0.8470084014193071,514.0,4
S02002420,-0.6944145070785739,578.0,4
S02002421,-0.8397888034831786,516.0,4
S02002422,-0.9333313664635898,470.0,3
S02002423,-0.9855980035127347,455.0,3
S02002424,-1.1550949356504057,376.0,2
S02002425,-1.4211566015552723,289.0,2
S02002426,-1.3661498294222716,307.0,2
S02002427,-1.312337033994948,319.0,2
S02002428,-1.300587526925513,324.0,2
S02002429,-1.1425547073122206,389.0,3
S02002430,-1.0693724682255181,428.0,3
S02002431,-1.11121608686773,408.0,3
S02002432,-1.1250898214149838,398.0,3
S02002433,-1.1314792997536753,395.0,3
S02002434,-1.0188955108075881,440.0,3
S02002435,-0.9272204508820682,473.0,3
S02002436,-0.9220417326822087,477.0,3
S02002437,-0.18339153925902327,786.0,6
S02002438,0.14667550197154133,870.0,6
S02002439,-0.022683215669970745,831.0,6
S02002440,-0.14418948507582025,799.0,6
S02002441,0.05918547035716393,847.0,6
S02002442,0.6526722582363617,1011.0,7
S02002443,0.3597896789681281,925.0,7
S02002444,0.6172291600274206,1002.0,7
S02002445,0.5162645912421207,971.0,7
S02002446,0.292648851297787,910.0,7
S02002447,0.6294992974901635,1005.0,7
S02002448,0.1975452766740151,882.0,6
S02002449,0.0017661312509567966,836.0,6
S02002450,-1.7507838161668814,196.0,1
S02002451,-1.1527495798545457,379.0,2
S02002452,-0.8487218221289183,513.0,4
S02002453,0.6872231834064958,1022.0,7
S02002454,-0.4136699139695329,722.0,5
S02002455,0.5363529843229532,981.0,7
S02002456,1.6458210061690075,1158.0,9
S02002457,0.8355330455282155,1043.0,8
S02002458,1.3292368592793993,1117.0,8
S02002459,1.1916122953900858,1097.0,8
S02002460,-1.41882876731869,293.0,2
S02002461,-1.1795132527580767,365.0,2
S02002462,-1.2364720125175819,345.0,2
S02002463,-1.179928857292676,364.0,2
S02002464,-1.148167720994968,383.0,2
S02002465,-1.2502938474488412,339.0,2
S02002466,-0.8316463543860895,519.0,4
S02002467,-0.8549888718488604,511.0,3
S02002468,-0.4527012075757511,703.0,5
S02002469,-0.6023328223039435,629.0,4
S02002470,-0.659061434024611,603.0,4
S02002471,-0.7378314204768012,564.0,4
S02002472,-0.8277086670886585,523.0,4
S02002473,-0.5483850317763099,650.0,5
S02002474,-0.4782098629936703,687.0,5
S02002475,0.33898204090122175,919.0,7
S02002476,-0.43017668719364105,714.0,5
S02002477,-0.6473192837871733,609.0,4
S02002478,-0.6293659949531434,618.0,4
S02002479,-0.482515404199961,686.0,5
S02002480,-0.48785002945940864,683.0,5
S02002481,-0.1816487395678586,787.0,6
S02002482,1.0803778044756205,1083.0,8
S02002483,0.04953925320928729,844.0,6
S02002484,0.07544866459831816,851.0,6
S02002485,-0.4732941275147802,691.0,5
S02002486,-0.8879257736430969,492.0,3
S02002487,-1.888370190198307,159.0,1
S02002488,-1.5078909306910735,250.0,1
S02002489,-1.0949130140206844,416.0,3
S02002490,-1.899002039961358,153.0,1
S02002491,-1.1519576909825158,380.0,2
S02002492,-0.5133641936737255,670.0,5
S02002493,-0.4308683144540632,713.0,5
S02002494,-0.40464547202422024,724.0,5
S02002495,-0.1841502372555952,785.0,6
S02002496,-0.13695693141628892,801.0,6
S02002497,-0.7456106874146974,558.0,4
S02002498,-1.5649867925090577,237.0,1
S02002499,-0.8965834027038914,489.0,3
S02002500,-1.4697606049570398,265.0,2
S02002501,-1.4202626797683824,290.0,2
S02002502,-0.4719165114817332,693.0,5
S02002503,-0.2858674464277542,760.0,5
S02002504,-0.05694426987710912,820.0,6
S02002505,-0.42612905344790386,715.0,5
S02002506,-0.41482095080634707,720.0,5
S02002507,-0.187521863324165,781.0,6
S02002508,1.0094428069449999,1069.0,8
S02002509,0.31780769494144384,916.0,7
S02002510,-0.4986427028984729,678.0,5
S02002511,-0.5076088447426427,674.0,5
S02002512,-0.5758969445761403,637.0,4
S02002513,-0.36820438929429783,734.0,5
S02002514,-0.6933647256811033,582.0,4
