"lsoa21_code","perc"
"E01000241",24.4848796908012
"E01000242",27.1019516363
"E01000243",25.300525082425
"E01000244",27.7159323585196
"E01000245",30.8485037465588
"E01000246",23.4852941191334
"E01000247",25.5305781498854
"E01000248",26.0399146260384
"E01000249",20.8235236386005
"E01000250",24.9643105952783
"E01000251",27.3325442176045
"E01000252",25.0168033880768
"E01000253",19.402158558182
"E01000254",24.504479350502
"E01000255",24.8101406578593
"E01000256",22.1602463302729
"E01000257",30.4317369674982
"E01000258",23.2418830002353
"E01000259",24.0684841991924
"E01000260",23.0796089209699
"E01000261",24.4125309320243
"E01000263",18.482795967485
"E01000264",24.4640343104814
"E01000265",25.0168033880768
"E01000266",20.9840450433092
"E01000267",22.83870620909
"E01000268",25.5248317624544
"E01000269",23.1810302205108
"E01000270",23.2418830002353
"E01000271",22.3225204095383
"E01000272",22.2346695812213
"E01000273",25.6263509907456
"E01000274",24.8848997605703
"E01000275",25.4042422814982
"E01000276",19.6319992058562
"E01000277",29.2613735043695
"E01000278",23.0796089209699
"E01000279",20.9840450433092
"E01000280",20.1580810184673
"E01000281",28.9684886017997
"E01000282",23.0796089209699
"E01000283",22.4564874952098
"E01000284",27.7439676144615
"E01000285",28.0104629061099
"E01000286",29.5458981816463
"E01000287",29.5458981816463
"E01000288",26.3127535513081
"E01000289",30.6981766455002
"E01000290",23.8579556850747
"E01000291",29.0816043303311
"E01000292",25.3746411149561
"E01000293",23.9607922624712
"E01000294",27.5562072712049
"E01000295",23.0796089209699
"E01000296",25.4042422814982
"E01000297",24.5325047713001
"E01000298",25.4436947228217
"E01000299",25.5509144530337
"E01000300",24.2419256012341
"E01000301",23.0796089209699
"E01000302",26.0511546905027
"E01000303",23.0796089209699
"E01000304",25.4436947228217
"E01000305",26.5406723947487
"E01000306",23.0796089209699
"E01000307",24.4773663640736
"E01000308",32.2144667547736
"E01000309",24.2419256012341
"E01000310",24.2419256012341
"E01000311",23.2303457721652
"E01000312",29.4352244890992
"E01000313",28.12898233474
"E01000314",24.2419256012341
"E01000315",27.6971789408196
"E01000316",27.0840972349305
"E01000317",25.4042422814982
"E01000318",23.0796089209699
"E01000319",23.0796089209699
"E01000320",23.0796089209699
"E01000321",25.4436947228217
"E01000322",25.9854006216302
"E01000323",26.9539978551837
"E01000324",24.2419256012341
"E01000325",21.2253187548144
"E01000326",25.1839361714144
"E01000327",21.6945352171004
"E01000328",24.4453169594599
"E01000329",24.4117195902676
"E01000330",25.5989892459476
"E01000331",28.4568581533348
"E01000332",25.1981837258606
"E01000333",28.7272242859684
"E01000334",25.6190491759495
"E01000335",31.1624704968154
"E01000336",29.6183066884813
"E01000337",28.3501913165661
"E01000338",27.9293258664772
"E01000339",25.478067289927
"E01000340",24.6863233076087
"E01000341",23.9394855094223
"E01000342",25.5308467137647
"E01000343",25.1839361714144
"E01000344",23.3744916683425
"E01000345",22.9221305425745
"E01000346",24.6261244622288
"E01000347",28.1299251485244
"E01000348",20.1159426771722
"E01000349",21.1295413760207
"E01000350",22.9221305425745
"E01000351",23.3744916683425
"E01000352",24.8442077609582
"E01000353",20.2248191244847
"E01000354",26.7204079012886
"E01000355",21.5650471652706
"E01000356",22.1300410063504
"E01000357",20.6603249137347
"E01000358",25.1247737803723
"E01000359",21.7912277281546
"E01000360",24.0024768607804
"E01000361",24.0613679107971
"E01000362",25.6897676214521
"E01000363",22.6950348474301
"E01000364",22.5992574686364
"E01000365",26.594489872988
"E01000366",25.1839361714144
"E01000367",27.4553368328435
"E01000368",33.1561284150626
"E01000369",25.1351923745025
"E01000370",22.6950348474301
"E01000371",22.6950348474301
"E01000372",28.0811813516125
"E01000373",32.9623837197384
"E01000374",26.6186811045068
"E01000375",27.3004515520819
"E01000376",26.0294960319083
"E01000377",24.3394127652583
"E01000379",26.0447831312698
"E01000380",31.3380831888434
"E01000381",27.5390907200709
"E01000382",23.0347632578863
"E01000383",24.4453169594599
"E01000384",27.6237716900662
"E01000385",32.8261962376643
"E01000386",33.1715776021761
"E01000387",22.8902420821806
"E01000388",22.6950348474301
"E01000389",23.0839906073618
"E01000390",23.6283728439242
"E01000391",26.1647062427335
"E01000392",27.4011380962755
"E01000393",24.7630707213255
"E01000394",24.8442077609582
"E01000395",21.7912277281546
"E01000396",25.1839361714144
"E01000398",26.9395476577248
"E01000399",22.8714922365256
"E01000400",23.5816114106915
"E01000401",30.2537126183537
"E01000402",27.8097660730073
"E01000403",29.8342213291553
"E01000404",29.5329587890046
"E01000405",31.1624704968154
"E01000406",29.5458981816463
"E01000407",25.360457805126
"E01000408",26.3127535513081
"E01000409",20.6603249137347
"E01000410",24.2792139198785
"E01000411",25.1839361714144
"E01000412",23.4374830197007
"E01000413",26.6785697527647
"E01000414",25.1170466862279
"E01000415",21.7912277281546
"E01000416",27.1210397088927
"E01000417",26.9912134301252
"E01000418",28.2747275334856
"E01000419",23.0347632578863
"E01000420",23.0347632578863
"E01000421",20.6603249137347
"E01000422",32.28025848835
"E01000423",22.1300410063504
"E01000424",22.429086069748
"E01000425",20.6603249137347
"E01000426",26.3593975893924
"E01000427",24.0515081365604
"E01000428",29.2563455496573
"E01000429",29.454623768541
"E01000430",30.2537126183537
"E01000431",31.3803018768885
"E01000433",29.7894187670385
"E01000434",31.3628631122529
"E01000435",28.8664223928019
"E01000436",21.5650471652706
"E01000437",23.2808167758476
"E01000438",27.5753499015748
"E01000439",27.9008958227632
"E01000440",21.7912277281546
"E01000441",26.6785697527647
"E01000442",25.5044862090204
"E01000443",25.6041568191437
"E01000444",18.9183017567349
"E01000445",21.2253187548144
"E01000446",24.2792139198785
"E01000447",24.8442077609582
"E01000448",19.5715604406098
"E01000449",23.3412721897387
"E01000450",28.4209097620687
"E01000451",21.5650471652706
"E01000452",22.3960487299634
"E01000453",22.3960487299634
"E01000454",27.3589126938492
"E01000455",22.0489039667177
"E01000456",20.6603249137347
"E01000457",26.1561166305773
"E01000458",21.919800647724
"E01000459",27.9384690595031
"E01000460",22.9221305425745
"E01000461",22.4697694168066
"E01000462",26.0964379190017
"E01000463",22.9221305425745
"E01000464",31.7249433789788
"E01000465",31.8025782450225
"E01000466",31.148154951231
"E01000467",31.1624704968154
"E01000468",30.8722868397434
"E01000469",30.9303235711578
"E01000470",32.4723517744272
"E01000471",25.8751238071772
"E01000472",27.6549710957209
"E01000473",29.0034129871702
"E01000474",28.6706386933844
"E01000475",26.7004462194472
"E01000476",28.6706386933844
"E01000477",27.8186521739301
"E01000478",27.2728812502808
"E01000479",23.0796089209699
"E01000480",23.0796089209699
"E01000481",30.0017358685274
"E01000483",30.0017358685274
"E01000484",25.8751238071772
"E01000485",26.2078981009629
"E01000486",23.0796089209699
"E01000487",24.4640343104814
"E01000488",28.2712041316381
"E01000489",27.9509843512738
"E01000490",28.8646553100628
"E01000491",27.6628861884752
"E01000492",23.0796089209699
"E01000493",24.2419256012341
"E01000494",27.7288756420264
"E01000495",30.6962901899555
"E01000497",25.5822402649643
"E01000498",28.6706386933844
"E01000499",27.9384298378523
"E01000501",28.3952017697686
"E01000502",26.2078981009629
"E01000503",25.6263509907456
"E01000504",28.8911923222906
"E01000505",26.2078981009629
"E01000506",30.387626241717
"E01000507",24.4773663640736
"E01000508",29.4692969984702
"E01000509",24.4773663640736
"E01000510",24.8101406578593
"E01000511",26.2078981009629
"E01000512",28.1390205511502
"E01000513",23.0796089209699
"E01000514",24.8101406578593
"E01000515",26.9666656544758
"E01000516",24.4773663640736
"E01000517",23.0796089209699
"E01000518",25.8751238071772
"E01000519",25.8484596999929
"E01000520",25.5822402649643
"E01000521",30.0017358685274
"E01000522",31.982319829116
"E01000523",30.0017358685274
"E01000524",30.5481224419434
"E01000525",30.0017358685274
"E01000526",30.7302512997487
"E01000527",30.0017358685274
"E01000528",30.0017358685274
"E01000530",25.4042422814982
"E01000531",29.9915813545817
"E01000532",28.8911923222906
"E01000533",30.0017358685274
"E01000534",27.9509843512738
"E01000535",29.3354097407853
"E01000536",23.6609374194881
"E01000538",20.7812024442274
"E01000539",24.2419256012341
"E01000540",21.9304056825987
"E01000541",23.0796089209699
"E01000543",24.8101406578593
"E01000544",32.4022827116765
"E01000545",28.8911923222906
"E01000546",28.8690781454341
"E01000547",29.8047983445513
"E01000548",31.2215099422269
"E01000549",27.0197519240562
"E01000550",33.2991446951965
"E01000551",33.6443130246336
"E01000552",32.9157975934124
"E01000553",29.7355164334988
"E01000554",28.3952017697686
"E01000555",23.0796089209699
"E01000556",29.7796271592801
"E01000557",28.8252028687393
"E01000558",28.8911923222906
"E01000559",28.8911923222906
"E01000560",26.084031724939
"E01000561",30.674176013099
"E01000562",21.9304056825987
"E01000563",23.0796089209699
"E01000564",24.4773663640736
"E01000565",25.8751238071772
"E01000566",23.0796089209699
"E01000567",24.4773663640736
"E01000568",26.0057231181229
"E01000569",23.0796089209699
"E01000570",25.8751238071772
"E01000571",23.0796089209699
"E01000572",23.0796089209699
"E01000573",23.0796089209699
"E01000574",23.0796089209699
"E01000575",24.4640343104814
"E01000576",23.0796089209699
"E01000577",30.3233111795187
"E01000578",25.8484596999929
"E01000579",28.8911923222906
"E01000580",30.4417751839084
"E01000581",28.8911923222906
"E01000582",29.3454479571955
"E01000583",28.8690781454341
"E01000584",25.4042422814982
"E01000585",28.8911923222906
"E01000586",29.9898889355908
"E01000587",23.0796089209699
"E01000589",24.1978148754528
"E01000590",23.0796089209699
"E01000591",26.4342267844186
"E01000592",24.8101406578593
"E01000593",25.5822402649643
"E01000594",23.0796089209699
"E01000595",29.6689615747417
"E01000596",29.4692969984702
"E01000599",30.0017358685274
"E01000601",29.0034129871702
"E01000602",28.2712041316381
"E01000603",30.6097349509643
"E01000604",29.6689615747417
"E01000605",29.3361872809559
"E01000606",27.5524327389015
"E01000607",23.0796089209699
"E01000608",27.2506611609606
"E01000609",26.7004462194472
"E01000610",25.3160208299357
"E01000611",27.6056555440666
"E01000612",25.8751238071772
"E01000613",29.2030775634416
"E01000615",28.7809155078375
"E01000616",27.2728812502808
"E01000617",24.4773663640736
"E01000618",24.4773663640736
"E01000619",24.4773663640736
"E01000620",23.0796089209699
"E01000621",25.8751238071772
"E01000622",28.3510910439873
"E01000623",24.8101406578593
"E01000624",23.0796089209699
"E01000625",26.7445569452285
"E01000626",30.233882794185
"E01000627",28.5832379696449
"E01000628",28.0848716089587
"E01000629",24.1978148754528
"E01000630",29.8428531829867
"E01000631",23.0796089209699
"E01000632",24.4773663640736
"E01000633",27.2728812502808
"E01000634",27.0288116317701
"E01000636",28.6706386933844
"E01000637",30.0017358685274
"E01000638",30.0017358685274
"E01000639",28.8911923222906
"E01000640",30.0017358685274
"E01000641",30.0017358685274
"E01000642",29.07628291333
"E01000643",30.5084017705582
"E01000644",28.3510910439873
"E01000645",19.7334205053971
"E01000646",26.7155952815097
"E01000647",25.1839361714144
"E01000648",26.0399146260384
"E01000649",23.3954115658
"E01000650",22.403657449171
"E01000651",25.7001862155822
"E01000652",21.8052738419196
"E01000653",24.9145334217459
"E01000654",24.0530333569945
"E01000655",25.1839361714144
"E01000656",21.2468454915922
"E01000657",24.4453169594599
"E01000658",20.1159426771722
"E01000659",21.7912277281546
"E01000661",32.4894523707878
"E01000662",27.2356214911186
"E01000663",29.2728525897669
"E01000664",25.6986717536093
"E01000665",24.9008291627009
"E01000666",20.5132168424094
"E01000667",18.9183017567349
"E01000668",26.3796430364946
"E01000669",25.1839361714144
"E01000670",24.6098874673684
"E01000671",27.6069893166879
"E01000672",25.7278274270833
"E01000673",24.0264596399995
"E01000674",27.5956597125284
"E01000676",27.0197519240562
"E01000677",24.8482796746469
"E01000678",25.4749207849587
"E01000679",26.3796430364946
"E01000680",21.327159045468
"E01000681",20.6603249137347
"E01000682",22.4697694168066
"E01000683",25.1911183033085
"E01000684",21.5502590607362
"E01000685",22.9298955180225
"E01000686",23.1160067591152
"E01000687",23.0347632578863
"E01000688",19.5715604406098
"E01000689",27.7374173142305
"E01000690",23.508651120432
"E01000691",27.8968919573031
"E01000692",24.8442077609582
"E01000693",23.3838728195925
"E01000694",18.9183017567349
"E01000695",22.4847944888037
"E01000696",21.484294858474
"E01000697",24.3346151452739
"E01000698",18.482795967485
"E01000699",28.8911923222906
"E01000700",29.7875017468278
"E01000701",28.31680113175
"E01000702",27.5753499015748
"E01000703",26.8542084823532
"E01000704",29.9667636317352
"E01000705",28.1831312769314
"E01000706",29.5125079968302
"E01000707",25.1839361714144
"E01000708",27.5753499015748
"E01000709",27.1414040776235
"E01000710",25.1534007609064
"E01000711",25.7767946181779
"E01000712",24.7953309932151
"E01000713",24.802523162649
"E01000714",23.8217468543951
"E01000715",24.6661378966553
"E01000716",22.8999142706478
"E01000717",24.6661378966553
"E01000718",28.0511793677666
"E01000719",28.7910793592609
"E01000720",29.3451642899011
"E01000721",32.5489086141895
"E01000722",25.7618697715771
"E01000723",20.6603249137347
"E01000724",31.1307161865953
"E01000725",30.2175309547436
"E01000726",25.1839361714144
"E01000727",23.9394855094223
"E01000728",26.6665920231131
"E01000729",32.5940493120067
"E01000730",29.344954739892
"E01000731",27.754628452584
"E01000732",23.6599559443459
"E01000733",24.959391765092
"E01000734",22.452996862737
"E01000735",28.7038231217614
"E01000736",27.2902702475998
"E01000737",26.5147987582456
"E01000738",26.3268636126569
"E01000739",29.344954739892
"E01000741",29.07628291333
"E01000742",28.089146437333
"E01000743",30.2083575596139
"E01000744",29.816645277488
"E01000745",28.8722373135564
"E01000746",29.2697386847114
"E01000747",23.2379444732947
"E01000748",20.3266594151383
"E01000749",20.8407331108913
"E01000750",28.1269259759365
"E01000751",23.1788916488772
"E01000752",22.8267447260473
"E01000753",19.9625741591815
"E01000754",24.0670794707595
"E01000755",21.1632520490567
"E01000756",20.4837952281443
"E01000757",18.482795967485
"E01000758",19.9188013870646
"E01000759",20.7112450590614
"E01000760",23.0093115398803
"E01000761",20.2248191244847
"E01000762",24.3346151452739
"E01000763",20.1159426771722
"E01000764",22.3649016769428
"E01000765",23.5039797201723
"E01000766",19.7893133352348
"E01000767",20.6603249137347
"E01000768",23.57430538096
"E01000769",25.1179618916173
"E01000770",23.2208453436231
"E01000771",23.4228426805396
"E01000772",22.8245228992599
"E01000773",25.796462840687
"E01000774",27.5753499015748
"E01000775",24.9412730210885
"E01000777",26.6785697527647
"E01000778",27.1210942666698
"E01000779",23.9390927247074
"E01000780",29.8683265029383
"E01000781",31.717045743765
"E01000782",31.4848988181074
"E01000783",31.1624704968154
"E01000784",26.3796430364946
"E01000785",31.3628631122529
"E01000786",20.2585297975208
"E01000787",25.4181057341952
"E01000788",25.7659053985029
"E01000789",33.0440276177374
"E01000790",25.2196459871585
"E01000791",21.7903125958942
"E01000792",24.9173463654211
"E01000793",19.3538075459848
"E01000794",19.7893133352348
"E01000795",25.2718432473991
"E01000796",30.6838610999158
"E01000797",26.0399146260384
"E01000798",29.7796271592801
"E01000799",30.0218123013479
"E01000800",29.4548292757508
"E01000801",30.7082148619104
"E01000802",30.026831409553
"E01000803",27.990209288431
"E01000804",25.1170466862279
"E01000805",30.4053777719738
"E01000806",30.4317369674982
"E01000807",20.999981027696
"E01000808",21.018730873351
"E01000809",21.6945352171004
"E01000810",19.8230240082708
"E01000811",23.2744548732377
"E01000812",22.1637516793864
"E01000813",20.7898129655645
"E01000814",18.482795967485
"E01000815",18.482795967485
"E01000816",26.733619001397
"E01000818",22.9536262182536
"E01000819",31.1589060558369
"E01000820",26.2119489197047
"E01000822",26.3271102213087
"E01000823",26.3796430364946
"E01000824",27.6053837904837
"E01000825",27.1210942666698
"E01000826",18.482795967485
"E01000827",23.0018847778236
"E01000828",26.878518642228
"E01000829",24.7356336774625
"E01000830",18.482795967485
"E01000831",23.7808256575118
"E01000832",20.9193010173943
"E01000833",19.0271782040474
"E01000834",22.9221305425745
"E01000835",24.1647509400458
"E01000836",24.0530333569945
"E01000837",24.6568507632028
"E01000838",23.0839906073618
"E01000839",20.8221849785219
"E01000840",22.2112845075792
"E01000841",22.1637516793864
"E01000842",23.2768711275874
"E01000843",24.8620078887685
"E01000844",23.2768711275874
"E01000845",25.1261973489653
"E01000846",30.3158585333133
"E01000847",28.7986658565115
"E01000848",23.2768711275874
"E01000849",24.5085461815626
"E01000850",28.9447527443716
"E01000851",27.5877338165008
"E01000853",34.3728284558549
"E01000855",30.6669214514389
"E01000856",31.0573097634885
"E01000857",26.9755235703432
"E01000858",31.3059554849637
"E01000859",24.2125913267046
"E01000860",26.8375600088021
"E01000861",29.9609825367757
"E01000862",23.2768711275874
"E01000863",28.206291804111
"E01000866",29.7826841676948
"E01000867",32.1536369902014
"E01000868",32.2101894255994
"E01000869",26.7526506089922
"E01000870",30.6962901899555
"E01000871",24.9243522018938
"E01000872",27.9554721231734
"E01000873",25.5225996054687
"E01000874",23.2768711275874
"E01000875",27.0197519240562
"E01000876",29.9677747587343
"E01000877",24.399735366528
"E01000878",25.9361201013291
"E01000879",23.2768711275874
"E01000880",24.399735366528
"E01000881",25.5225996054687
"E01000882",23.2768711275874
"E01000883",24.7138253572252
"E01000884",23.3602403242058
"E01000885",23.3185557258966
"E01000886",25.5268578882426
"E01000887",26.084031724939
"E01000888",26.9755235703432
"E01000889",31.528064194211
"E01000890",34.3728284558549
"E01000891",34.3728284558549
"E01000892",27.9112437694604
"E01000893",23.2768711275874
"E01000894",23.2768711275874
"E01000895",24.8809628975026
"E01000896",23.3116082928451
"E01000897",23.2768711275874
"E01000898",29.4415605518738
"E01000899",23.9820338060451
"E01000900",29.9875195490034
"E01000901",33.276501229142
"E01000902",34.3728284558549
"E01000903",25.1483115258218
"E01000904",32.5456164113334
"E01000905",34.2127507174572
"E01000906",26.0619175480825
"E01000907",31.0573097634885
"E01000908",29.6081928658147
"E01000909",27.00279087678
"E01000910",24.8228329736026
"E01000911",29.7826841676948
"E01000912",32.5456164113334
"E01000913",23.4852941191334
"E01000914",31.2863862592566
"E01000915",32.1536369902014
"E01000916",32.1111302427368
"E01000917",34.3728284558549
"E01000918",33.6659050414432
"E01000919",31.6587906001132
"E01000920",29.2173609472539
"E01000921",27.0197519240562
"E01000922",28.8911923222906
"E01000923",28.8911923222906
"E01000924",27.9333579463169
"E01000925",33.4986099383894
"E01000926",26.6189268321815
"E01000927",26.6454638444093
"E01000928",28.8911923222906
"E01000929",33.276501229142
"E01000930",32.0046008184503
"E01000931",33.4592224335942
"E01000932",28.8532823048223
"E01000933",27.9333579463169
"E01000934",33.4986099383894
"E01000935",32.523502234477
"E01000937",32.8882892855904
"E01000938",34.3728284558549
"E01000939",34.3728284558549
"E01000941",34.3728284558549
"E01000942",32.8882892855904
"E01000943",33.1357124806345
"E01000944",33.4986099383894
"E01000946",28.8248497917211
"E01000947",31.685327612341
"E01000948",27.9004809118806
"E01000949",33.4592224335942
"E01000951",34.3728284558549
"E01000952",33.4986099383894
"E01000954",34.3728284558549
"E01000955",34.3728284558549
"E01000956",34.3728284558549
"E01000957",30.785152228736
"E01000958",32.9652957814418
"E01000959",34.3728284558549
"E01000960",26.4471446499495
"E01000961",33.276501229142
"E01000962",24.2125913267046
"E01000963",26.0936829427437
"E01000964",27.9333579463169
"E01000965",26.0619175480825
"E01000966",23.2768711275874
"E01000967",24.399735366528
"E01000968",25.1483115258218
"E01000969",23.2768711275874
"E01000970",24.5085461815626
"E01000971",25.5225996054687
"E01000972",30.6962901899555
"E01000973",27.9554721231734
"E01000974",32.1801740024291
"E01000975",25.0168033880768
"E01000976",28.702732588816
"E01000977",29.8329322765479
"E01000978",28.8911923222906
"E01000979",25.0496804225131
"E01000980",29.5458981816463
"E01000981",28.4681833048669
"E01000982",28.4681833048669
"E01000983",26.3127535513081
"E01000984",28.0526944684839
"E01000985",25.1003243149313
"E01000986",23.776818645442
"E01000987",23.6056907335811
"E01000989",23.9213398211477
"E01000990",31.1624704968154
"E01000991",21.1778923882178
"E01000992",29.4284153580785
"E01000993",27.9293258664772
"E01000994",25.3160208299357
"E01000995",27.8186521739301
"E01000996",23.0796089209699
"E01000997",24.4773663640736
"E01000998",28.3510910439873
"E01000999",23.0796089209699
"E01001000",26.2078981009629
"E01001001",28.5613877887101
"E01001002",24.4773663640736
"E01001003",28.8153848953025
"E01001004",28.8022091528427
"E01001005",28.6706386933844
"E01001006",27.0107763802571
"E01001007",26.4342267844186
"E01001008",28.5491654602739
"E01001009",27.5524327389015
"E01001010",30.5395125459577
"E01001011",29.4692969984702
"E01001012",29.7355164334988
"E01001013",30.3483240321605
"E01001015",26.0732577700623
"E01001016",22.857456054745
"E01001017",21.2590294278505
"E01001018",21.2590294278505
"E01001019",19.4832955978146
"E01001020",23.7949643337166
"E01001021",31.4653781559486
"E01001022",19.3538075459848
"E01001023",26.3938905909408
"E01001024",22.9221305425745
"E01001025",22.9221305425745
"E01001026",25.8177957003832
"E01001027",24.7592756583442
"E01001028",19.7334205053971
"E01001029",22.0318269821396
"E01001030",19.6319992058562
"E01001031",19.6319992058562
"E01001032",20.4837952281443
"E01001033",28.0896369424461
"E01001034",27.5562072712049
"E01001035",27.2499102513378
"E01001036",24.5247891614556
"E01001037",30.1879697734542
"E01001038",27.0197519240562
"E01001039",22.3225204095383
"E01001040",29.4367805384204
"E01001041",27.3241790372626
"E01001042",29.0827460300939
"E01001044",23.9959704646987
"E01001046",23.2205104971253
"E01001047",27.2307399219132
"E01001049",22.1602463302729
"E01001050",27.2614048163889
